DateTime;Power_kW
8120;320
8121;295,2
8122;355,9
8123;340
8124;376,5
8125;336,5
8126;370,6
8127;350,6
8128;374,8
8129;332,4
8130;430,9
8131;371,9
8132;429,2
8133;397,5
8134;395
8135;365
8136;395
8137;365
8138;395
8139;365
8140;395
8141;365
8142;395
8143;365
8144;320
8145;290
8146;352,5
8147;343
8148;377,1
8149;340,6
8150;372,3
8151;352,3
8152;380,6
8153;330,7
8154;433,3
8155;405,7
8156;433,9
8157;368,4
8158;398,4
8159;366,7
8160;398,4
8161;366,7
8162;395
8163;365
8164;395
8165;365
8166;395
8167;365
8168;320
8169;1065,3
8170;1154,6
8171;1773,8
8172;1810,9
8173;1140,8
8174;1177,9
8175;1795,1
8176;1818
8177;1142,3
8178;1207,8
8179;1176,3
8180;1202,4
8181;1173,5
8182;1200,8
8183;1169,8
8184;1173,2
8185;371,9
8186;400,2
8187;370,2
8188;398,4
8189;368,4
8190;396,7
8191;365
8192;320
8193;1067,2
8194;1125,7
8195;1768,9
8196;1798,9
8197;1128,8
8198;1156,6
8199;1769,9
8200;1798,9
8201;1094,7
8202;1172,2
8203;1141,3
8204;1170,3
8205;1140,3
8206;1172,2
8207;1140,3
8208;1169,3
8209;365
8210;395
8211;365
8212;395
8213;365
8214;395
8215;365
8216;350,8
8217;1093,8
8218;1153
8219;1770,6
8220;1801,6
8221;1129,4
8222;1162,2
8223;1786,2
8224;1816,2
8225;1139,1
8226;1216,6
8227;1189,4
8228;1219,4
8229;1191,5
8230;1238,2
8231;1206
8232;1236
8233;435,4
8234;447
8235;417
8236;443
8237;417
8238;441,2
8239;410,6
8240;368
8241;1112,2
8242;1190,7
8243;1808,8
8244;1848,4
8245;1178,6
8246;1207,7
8247;1819,6
8248;1847,4
8249;1141,2
8250;1221,5
8251;1208,2
8252;1219,4
8253;1187,2
8254;1217,2
8255;1182,3
8256;1212,3
8257;410,6
8258;440,6
8259;410,6
8260;440,6
8261;408,9
8262;438,2
8263;408,2
8264;363,2
8265;1110,1
8266;1169,7
8267;1805,7
8268;1840,9
8269;1174,3
8270;1206,5
8271;1821,5
8272;1849,3
8273;1171,2
8274;1246,6
8275;1216,6
8276;1241,3
8277;1211,3
8278;1236
8279;1187,2
8280;1236
8281;435,4
8282;465,4
8283;415,3
8284;441,2
8285;413
8286;445,3
8287;417
8288;388,7
8289;361,4
8290;400,2
8291;389
8292;425,1
8293;386,9
8294;415,1
8295;390,7
8296;418
8297;378
8298;481,3
8299;448,6
8300;475,2
8301;447,9
8302;475,2
8303;445,2
8304;473,5
8305;446,2
8306;477,9
8307;443,5
8308;476,2
8309;446,2
8310;473,5
8311;440,8
8312;398,5
8313;375,6
8314;412,7
8315;394,4
8316;433,1
8317;395,9
8318;425,9
8319;398,8
8320;423,4
8321;375,6
8322;472,5
8323;442,5
8324;469,8
8325;439,8
8326;468,1
8327;438,1
8328;468,1
8329;438,1
8330;468,1
8331;439,1
8332;469,1
8333;440
8334;470
8335;437,3
8336;395
8337;1133,9
8338;1194,5
8339;1812,6
8340;1847,9
8341;1176
8342;1214,4
8343;1836,8
8344;1864,7
8345;1183,4
8346;1269,3
8347;1239,3
8348;1271,2
8349;1239,1
8350;1272,2
8351;1245,3
8352;1281,2
8353;477,6
8354;510,7
8355;465,9
8356;487,7
8357;455
8358;479,6
8359;446
8360;400
8361;1141,8
8362;1184,8
8363;1802
8364;1834,1
8365;1177,9
8366;1205,8
8367;1799,8
8368;1829,8
8369;1149,9
8370;1224,6
8371;1194,6
8372;1222,4
8373;1192,4
8374;1220,3
8375;1187,5
8376;1214,7
8377;414,5
8378;442,1
8379;410,4
8380;438
8381;405,7
8382;433,9
8383;399,9
8384;354,9
8385;1099,1
8386;1159,4
8387;1778,7
8388;1808,7
8389;1133,7
8390;1169,3
8391;1779,4
8392;1804,4
8393;1129,4
8394;1207,6
8395;1180,4
8396;1210,4
8397;1181
8398;1206,7
8399;1178,8
8400;1212,3
8401;412,3
8402;444
8403;414,7
8404;447
8405;436,4
8406;466,4
8407;439,1
8408;396,7
8409;1138,2
8410;1196,7
8411;1816,9
8412;1847,9
8413;1172,9
8414;1202,9
8415;1817,9
8416;1847,9
8417;1173,9
8418;1253,5
8419;1226,6
8420;1253,5
8421;1221,4
8422;1250,4
8423;1214,2
8424;1244,2
8425;442,7
8426;470
8427;440
8428;467,3
8429;436,4
8430;468,1
8431;408,2
8432;358,9
8433;1096,4
8434;1153,9
8435;1768,3
8436;1798,3
8437;1124,3
8438;1154,3
8439;1771
8440;1773,7
8441;1096,7
8442;1173,2
8443;1142,2
8444;1170,3
8445;1139,3
8446;1171,6
8447;1142,8
8448;1172,8
8449;365
8450;395
8451;365
8452;395
8453;365
8454;395
8455;365
8456;320
8457;290
8458;320
8459;300
8460;330
8461;290
8462;320
8463;300
8464;330
8465;290
8466;395
8467;365
8468;395
8469;365
8470;395
8471;365
8472;395
8473;365
8474;395
8475;365
8476;395
8477;365
8478;395
8479;365
8480;320
8481;290
8482;320
8483;301,7
8484;333,4
8485;293,4
8486;326,9
8487;306,9
8488;333,4
8489;291,7
8490;395
8491;365
8492;395
8493;365
8494;395
8495;365
8496;395
8497;365
8498;395
8499;365
8500;395
8501;365
8502;395
8503;365
8504;320
8505;1065,5
8506;1122,8
8507;1766,3
8508;1803,8
8509;1133,7
8510;1163,7
8511;1783,7
8512;1813,7
8513;1136,5
8514;1214
8515;1181,9
8516;1217,5
8517;1182,5
8518;1220,9
8519;1180,4
8520;1221,5
8521;441,5
8522;467,1
8523;418,8
8524;448,8
8525;438,1
8526;470,8
8527;440,8
8528;395,8
8529;1143,5
8530;1195,7
8531;1817,9
8532;1847,9
8533;1176
8534;1209,1
8535;1829,4
8536;1859,4
8537;1184,4
8538;1261,9
8539;1230,9
8540;1260,9
8541;1225,7
8542;1244,2
8543;1211,1
8544;1244,2
8545;440
8546;465,6
8547;435,6
8548;462
8549;434,6
8550;460,2
8551;430,2
8552;389,6
8553;1129,8
8554;1188,3
8555;1803,3
8556;1838,6
8557;1172,9
8558;1202,9
8559;1821
8560;1848,9
8561;1173,9
8562;1256,6
8563;1226,6
8564;1256,6
8565;1226,6
8566;1263,8
8567;1239,1
8568;1270
8569;481,7
8570;504,6
8571;481,7
8572;513,8
8573;483,8
8574;513,8
8575;486,9
8576;441,9
8577;1196,7
8578;1254,2
8579;1884,1
8580;1908,6
8581;1225,1
8582;1254,2
8583;1884,1
8584;1906,7
8585;1206,6
8586;1290
8587;1242,4
8588;1282,2
8589;1238,4
8590;1265,2
8591;1235,2
8592;1260,9
8593;456,9
8594;484,2
8595;451,5
8596;481,5
8597;447,1
8598;477,1
8599;440
8600;397,7
8601;1140,1
8602;1203,9
8603;1812,6
8604;1858,4
8605;1184,4
8606;1219,7
8607;1834,7
8608;1864,7
8609;1184,4
8610;1262,9
8611;1236
8612;1269,1
8613;1227,6
8614;1259,7
8615;1232,9
8616;1262,9
8617;444,2
8618;449,2
8619;418,6
8620;446,9
8621;413,8
8622;443,2
8623;410,8
8624;365,8
8625;334,8
8626;366,5
8627;348,8
8628;382,3
8629;340,6
8630;368,8
8631;351,2
8632;377,8
8633;337,1
8634;442,1
8635;412,8
8636;442,8
8637;413,4
8638;445,1
8639;411,7
8640;438,9
8641;406,5
8642;434,8
8643;407,1
8644;438,9
8645;409,5
8646;438,9
8647;409,5
8648;364,5
8649;357
8650;392,3
8651;375
8652;407,7
8653;373,1
8654;405,8
8655;390,2
8656;420,2
8657;382,8
8658;487,8
8659;457,8
8660;485,9
8661;417
8662;442,3
8663;406,3
8664;431,6
8665;371,9
8666;400,2
8667;368,4
8668;395
8669;365
8670;395
8671;365
8672;320
8673;1064,3
8674;1123,8
8675;1738,8
8676;1768,8
8677;1092,8
8678;1122,8
8679;1737,8
8680;1768,8
8681;1093,8
8682;1172,2
8683;1140,3
8684;1170,5
8685;1142,8
8686;1172,8
8687;1142,8
8688;1172,8
8689;365
8690;395
8691;365
8692;395
8693;365
8694;420,6
8695;394,7
8696;352,1
8697;1095,8
8698;1154,9
8699;1770,5
8700;1800,5
8701;1120,6
8702;1149
8703;1763,4
8704;1793,4
8705;1118,4
8706;1195,9
8707;1166,5
8708;1197,5
8709;1168,5
8710;1198,5
8711;1140,3
8712;1170,5
8713;392,3
8714;395
8715;365
8716;395
8717;365
8718;424,7
8719;394,7
8720;351,4
8721;1094,1
8722;1153,3
8723;1769,2
8724;1799,2
8725;1124,2
8726;1155,9
8727;1771,5
8728;1801,5
8729;1127,5
8730;1205
8731;1176,7
8732;1207,3
8733;1177,3
8734;1207,3
8735;1177,3
8736;1204,6
8737;404,8
8738;434,8
8739;404,8
8740;434,1
8741;401,8
8742;431,8
8743;404,1
8744;359,8
8745;1099,6
8746;1156,8
8747;1770,2
8748;1802,9
8749;1127,3
8750;1157,3
8751;1772,3
8752;1802,3
8753;1124,9
8754;1201,4
8755;1169,8
8756;1199,8
8757;1143,2
8758;1173,2
8759;1142,2
8760;1172,2
